species,Phylum,window_label,cell_id,n_obs,tgb,n_corr,p_corr
Acacia saligna,Tracheophyta,2010-2014,12290,1,354,0.17029631145892507,0.002824858757062147
Acacia saligna,Tracheophyta,2010-2014,12298,1,164,0.19585011338479313,0.006097560975609756
Acacia saligna,Tracheophyta,2010-2014,12314,1,128,0.20576925955053368,0.0078125
Acacia saligna,Tracheophyta,2010-2014,12548,1,137,0.20295281385904423,0.0072992700729927005
Acacia saligna,Tracheophyta,2010-2014,12549,1,209,0.18701699830334648,0.004784688995215311
Acacia saligna,Tracheophyta,2015-2019,2523,1,155,0.19802544836217253,0.0064516129032258064
Acacia saligna,Tracheophyta,2015-2019,4798,1,3442,0.12278829934357992,2.905287623474724e-4
Acacia saligna,Tracheophyta,2015-2019,5191,1,459,0.16309950410660812,0.002178649237472767
Acacia saligna,Tracheophyta,2015-2019,5733,2,569,0.3151772156920201,0.0035149384885764497
Acacia saligna,Tracheophyta,2015-2019,5734,2,681,0.3065120167838447,0.002936857562408223
Acacia saligna,Tracheophyta,2015-2019,6005,1,626,0.15525668373296805,0.001597444089456869
Acacia saligna,Tracheophyta,2015-2019,6009,1,1277,0.139800472726315,7.830853563038371e-4
Acacia saligna,Tracheophyta,2015-2019,6276,1,642,0.15465165761780927,0.001557632398753894
Acacia saligna,Tracheophyta,2015-2019,6410,1,126,0.2064329849677758,0.007936507936507936
Acacia saligna,Tracheophyta,2015-2019,6769,1,218,0.18556071437446803,0.0045871559633027525
Acacia saligna,Tracheophyta,2015-2019,6816,1,662,0.15392252333051656,0.0015105740181268882
Acacia saligna,Tracheophyta,2015-2019,6953,1,1045,0.14382842350292163,9.569377990430622e-4
Acacia saligna,Tracheophyta,2015-2019,7222,1,431,0.1647873876771633,0.002320185614849188
Acacia saligna,Tracheophyta,2015-2019,7494,1,828,0.14880464879351374,0.0012077294685990338
Acacia saligna,Tracheophyta,2015-2019,7497,1,1265,0.13998509657368324,7.905138339920949e-4
Acacia saligna,Tracheophyta,2015-2019,7579,1,674,0.15349871091031456,0.001483679525222552
Acacia saligna,Tracheophyta,2015-2019,7628,1,288,0.17647806193238058,0.003472222222222222
Acacia saligna,Tracheophyta,2015-2019,7714,1,9408,0.10929652219550164,1.0629251700680272e-4
Acacia saligna,Tracheophyta,2015-2019,7764,5,1070,0.7167073588515911,0.004672897196261682
Acacia saligna,Tracheophyta,2015-2019,7766,2,1719,0.2684535086182546,0.0011634671320535194
Acacia saligna,Tracheophyta,2015-2019,7767,4,1308,0.5573344769557504,0.0030581039755351682
Acacia saligna,Tracheophyta,2015-2019,7901,4,864,0.5914771536995457,0.004629629629629629
Acacia saligna,Tracheophyta,2015-2019,7902,4,2009,0.5259082105376431,0.001991040318566451
Acacia saligna,Tracheophyta,2015-2019,7903,4,4407,0.4766912090463973,9.076469253460404e-4
Acacia saligna,Tracheophyta,2015-2019,8038,6,900,0.8818983410485676,0.006666666666666667
Acacia saligna,Tracheophyta,2015-2019,8039,5,1472,0.6853956589995088,0.0033967391304347825
Acacia saligna,Tracheophyta,2015-2019,8040,4,979,0.5807578175818208,0.0040858018386108275
Acacia saligna,Tracheophyta,2015-2019,8174,3,627,0.4656548383841277,0.004784688995215311
Acacia saligna,Tracheophyta,2015-2019,8175,2,1040,0.28785522670237546,0.0019230769230769232
Acacia saligna,Tracheophyta,2015-2019,8253,1,1425,0.1376911934978825,7.017543859649122e-4
Acacia saligna,Tracheophyta,2015-2019,8310,3,1365,0.4155330670584985,0.002197802197802198
Acacia saligna,Tracheophyta,2015-2019,8311,1,2108,0.1306511662668398,4.743833017077799e-4
Acacia saligna,Tracheophyta,2015-2019,8312,5,1146,0.709732766711467,0.004363001745200698
Acacia saligna,Tracheophyta,2015-2019,8313,10,623,1.5537237988014034,0.016051364365971106
Acacia saligna,Tracheophyta,2015-2019,8449,14,911,2.0540991044697647,0.015367727771679473
Acacia saligna,Tracheophyta,2015-2019,8450,1,574,0.15737201226551786,0.0017421602787456446
Acacia saligna,Tracheophyta,2015-2019,8585,1,511,0.1602994489876626,0.0019569471624266144
Acacia saligna,Tracheophyta,2015-2019,8587,2,743,0.3024784615618294,0.0026917900403768506
Acacia saligna,Tracheophyta,2015-2019,8660,1,269,0.178621762940304,0.0037174721189591076
Acacia saligna,Tracheophyta,2015-2019,8721,1,494,0.161171841453854,0.0020242914979757085
Acacia saligna,Tracheophyta,2015-2019,8723,2,747,0.30223336959481656,0.002677376171352075
Acacia saligna,Tracheophyta,2015-2019,8726,1,691,0.15291487974723764,0.001447178002894356
Acacia saligna,Tracheophyta,2015-2019,8825,1,4812,0.117937380843626,2.0781379883624273e-4
Acacia saligna,Tracheophyta,2015-2019,8856,4,112,0.8461332459687073,0.03571428571428571
Acacia saligna,Tracheophyta,2015-2019,8857,2,805,0.2988605757122322,0.002484472049689441
Acacia saligna,Tracheophyta,2015-2019,8858,3,855,0.4442950049216194,0.0035087719298245615
Acacia saligna,Tracheophyta,2015-2019,8861,1,1218,0.14073038250491235,8.210180623973727e-4
Acacia saligna,Tracheophyta,2015-2019,8929,1,669,0.15367409294623227,0.0014947683109118087
Acacia saligna,Tracheophyta,2015-2019,8961,7,4240,0.8380669781189737,0.0016509433962264152
Acacia saligna,Tracheophyta,2015-2019,8992,3,572,0.4723750566168076,0.005244755244755245
Acacia saligna,Tracheophyta,2015-2019,8993,1,819,0.14904674900490525,0.001221001221001221
Acacia saligna,Tracheophyta,2015-2019,8998,1,584,0.15694615804860262,0.0017123287671232876
Acacia saligna,Tracheophyta,2015-2019,9067,2,1277,0.27960094545263,0.0015661707126076742
Acacia saligna,Tracheophyta,2015-2019,9091,8,6680,0.9083659756578127,0.0011976047904191617
Acacia saligna,Tracheophyta,2015-2019,9127,5,77,1.1476553056218832,0.06493506493506493
Acacia saligna,Tracheophyta,2015-2019,9128,1,636,0.154876207971428,0.0015723270440251573
Acacia saligna,Tracheophyta,2015-2019,9131,2,831,0.2974494111212165,0.0024067388688327317
Acacia saligna,Tracheophyta,2015-2019,9227,2,1484,0.27385368079458833,0.0013477088948787063
Acacia saligna,Tracheophyta,2015-2019,9235,1,445,0.16392585500285345,0.0022471910112359553
Acacia saligna,Tracheophyta,2015-2019,9264,6,499,0.9654671549640149,0.012024048096192385
Acacia saligna,Tracheophyta,2015-2019,9337,1,469,0.16252940760139617,0.0021321961620469083
Acacia saligna,Tracheophyta,2015-2019,9400,2,715,0.3042435818602815,0.002797202797202797
Acacia saligna,Tracheophyta,2015-2019,9506,1,2226,0.1297284282280977,4.492362982929021e-4
Acacia saligna,Tracheophyta,2015-2019,9535,3,365,0.5082477312327418,0.00821917808219178
Acacia saligna,Tracheophyta,2015-2019,9536,1,804,0.14945801418380114,0.0012437810945273632
Acacia saligna,Tracheophyta,2015-2019,9611,1,2349,0.12882994340273654,4.257130693912303e-4
Acacia saligna,Tracheophyta,2015-2019,9671,1,356,0.17013354072496667,0.0028089887640449437
Acacia saligna,Tracheophyta,2015-2019,9749,2,1013,0.28894810272190286,0.0019743336623889436
Acacia saligna,Tracheophyta,2015-2019,9807,2,356,0.34026708144993334,0.0056179775280898875
Acacia saligna,Tracheophyta,2015-2019,9883,1,773,0.15034040359249984,0.00129366106080207
Acacia saligna,Tracheophyta,2015-2019,9885,1,3878,0.12101654867899762,2.5786487880350697e-4
Acacia saligna,Tracheophyta,2015-2019,9886,6,4139,0.7204220751087876,0.001449625513409036
Acacia saligna,Tracheophyta,2015-2019,9942,1,236,0.18288021239510488,0.00423728813559322
Acacia saligna,Tracheophyta,2015-2019,9943,1,1015,0.14443293447830005,9.852216748768472e-4
Acacia saligna,Tracheophyta,2015-2019,9946,2,738,0.30278725107268084,0.0027100271002710027
Acacia saligna,Tracheophyta,2015-2019,9954,1,779,0.15016607046644773,0.0012836970474967907
Acacia saligna,Tracheophyta,2015-2019,10023,8,1717,1.0739817565226135,0.004659289458357601
Acacia saligna,Tracheophyta,2015-2019,10078,2,1068,0.28675977453146506,0.0018726591760299626
Acacia saligna,Tracheophyta,2015-2019,10081,1,1056,0.1436123388891023,9.46969696969697e-4
Acacia saligna,Tracheophyta,2015-2019,10082,1,918,0.14655694955010296,0.0010893246187363835
Acacia saligna,Tracheophyta,2015-2019,10157,3,676,0.4602870986249537,0.004437869822485207
Acacia saligna,Tracheophyta,2015-2019,10158,1,1688,0.1345552399300133,5.924170616113745e-4
Acacia saligna,Tracheophyta,2015-2019,10214,2,1026,0.288417282635098,0.001949317738791423
Acacia saligna,Tracheophyta,2015-2019,10215,2,836,0.2971845889359981,0.0023923444976076554
Acacia saligna,Tracheophyta,2015-2019,10216,5,1181,0.7067174570515692,0.004233700254022015
Acacia saligna,Tracheophyta,2015-2019,10217,1,1076,0.14322677685195434,9.293680297397769e-4
Acacia saligna,Tracheophyta,2015-2019,10218,1,749,0.1510557313797606,0.0013351134846461949
Acacia saligna,Tracheophyta,2015-2019,10219,1,733,0.15154938724240397,0.001364256480218281
Acacia saligna,Tracheophyta,2015-2019,10286,2,4142,0.24011980704553088,4.828585224529213e-4
Acacia saligna,Tracheophyta,2015-2019,10349,20,1025,2.8845780685496534,0.01951219512195122
Acacia saligna,Tracheophyta,2015-2019,10350,8,1290,1.1168236032156207,0.006201550387596899
Acacia saligna,Tracheophyta,2015-2019,10351,13,958,1.8934177455212104,0.013569937369519834
Acacia saligna,Tracheophyta,2015-2019,10352,26,1052,3.73595504764787,0.024714828897338403
Acacia saligna,Tracheophyta,2015-2019,10353,6,1166,0.8495946177061404,0.005145797598627788
Acacia saligna,Tracheophyta,2015-2019,10354,1,852,0.14817537844738762,0.0011737089201877935
Acacia saligna,Tracheophyta,2015-2019,10355,1,990,0.1449545411719404,0.00101010101010101
Acacia saligna,Tracheophyta,2015-2019,10356,2,1982,0.2634224912425185,0.0010090817356205853
Acacia saligna,Tracheophyta,2015-2019,10357,2,814,0.2983654891094856,0.002457002457002457
Acacia saligna,Tracheophyta,2015-2019,10422,1,1255,0.14014066919796841,7.968127490039841e-4
Acacia saligna,Tracheophyta,2015-2019,10484,5,1409,0.6895272548010488,0.0035486160397444995
Acacia saligna,Tracheophyta,2015-2019,10485,6,412,0.9961072803242392,0.014563106796116505
Acacia saligna,Tracheophyta,2015-2019,10486,8,776,1.2020241454884468,0.010309278350515464
Acacia saligna,Tracheophyta,2015-2019,10487,4,611,0.6233702488884094,0.006546644844517185
Acacia saligna,Tracheophyta,2015-2019,10488,4,361,0.678927622949661,0.0110803324099723
Acacia saligna,Tracheophyta,2015-2019,10489,8,1216,1.1261032849681032,0.006578947368421052
Acacia saligna,Tracheophyta,2015-2019,10490,23,1082,3.2915967231398326,0.021256931608133085
Acacia saligna,Tracheophyta,2015-2019,10491,23,1734,3.0836213657118003,0.0132641291810842
Acacia saligna,Tracheophyta,2015-2019,10492,3,1337,0.4167285253461066,0.002243829468960359
Acacia saligna,Tracheophyta,2015-2019,10493,7,3034,0.8730392952305416,0.0023071852340145024
Acacia saligna,Tracheophyta,2015-2019,10494,2,1344,0.2776177892663836,0.001488095238095238
Acacia saligna,Tracheophyta,2015-2019,10498,2,594,0.31305952514816365,0.003367003367003367
Acacia saligna,Tracheophyta,2015-2019,10560,4,706,0.6096603115713978,0.0056657223796034
Acacia saligna,Tracheophyta,2015-2019,10561,1,771,0.1503989056488744,0.0012970168612191958
Acacia saligna,Tracheophyta,2015-2019,10626,8,371,1.3516038971072946,0.0215633423180593
Acacia saligna,Tracheophyta,2015-2019,10627,11,467,1.7890634659860878,0.023554603854389723
Acacia saligna,Tracheophyta,2015-2019,10628,31,1344,4.303075733628946,0.023065476190476192
Acacia saligna,Tracheophyta,2015-2019,10629,46,1528,6.273552068655206,0.030104712041884817
Acacia saligna,Tracheophyta,2015-2019,10630,9,1460,1.2350971104006574,0.0061643835616438354
Acacia saligna,Tracheophyta,2015-2019,10631,3,1204,0.4228785859440971,0.0024916943521594683
Acacia saligna,Tracheophyta,2015-2019,10633,3,783,0.45015244275061966,0.0038314176245210726
Acacia saligna,Tracheophyta,2015-2019,10634,7,1115,0.9975053612231084,0.006278026905829596
Acacia saligna,Tracheophyta,2015-2019,10695,1,575,0.15732899022206243,0.0017391304347826088
Acacia saligna,Tracheophyta,2015-2019,10696,4,1898,0.529865700672605,0.002107481559536354
Acacia saligna,Tracheophyta,2015-2019,10765,64,2150,8.340187784789121,0.029767441860465118
Acacia saligna,Tracheophyta,2015-2019,10766,13,1273,1.8182029662645156,0.01021209740769835
Acacia saligna,Tracheophyta,2015-2019,10767,7,742,1.0588900098641372,0.009433962264150943
Acacia saligna,Tracheophyta,2015-2019,10768,5,609,0.7796105086806945,0.008210180623973728
Acacia saligna,Tracheophyta,2015-2019,10830,1,528,0.1594644944519005,0.001893939393939394
Acacia saligna,Tracheophyta,2015-2019,10902,5,122,1.0390291873207023,0.040983606557377046
Acacia saligna,Tracheophyta,2015-2019,10965,1,263,0.17934166569700832,0.0038022813688212928
Acacia saligna,Tracheophyta,2015-2019,11101,1,294,0.1758403962284105,0.003401360544217687
Acacia saligna,Tracheophyta,2015-2019,11102,5,1236,0.7022033651981171,0.0040453074433656954
Acacia saligna,Tracheophyta,2015-2019,11594,1,335,0.17190663415246227,0.0029850746268656717
Acacia saligna,Tracheophyta,2015-2019,11730,2,541,0.31769904552764344,0.0036968576709796672
Acacia saligna,Tracheophyta,2015-2019,11744,1,362,0.16965246999863726,0.0027624309392265192
Acacia saligna,Tracheophyta,2015-2019,12043,1,150,0.19931118704250333,0.006666666666666667
Acacia saligna,Tracheophyta,2015-2019,12155,3,1883,0.39781717951567047,0.0015932023366967605
Acacia saligna,Tracheophyta,2015-2019,12275,1,530,0.15936859383904953,0.0018867924528301887
Acacia saligna,Tracheophyta,2015-2019,12276,1,271,0.17838660519470398,0.0036900369003690036
Acacia saligna,Tracheophyta,2015-2019,12298,1,237,0.18273949876259984,0.004219409282700422
Acacia saligna,Tracheophyta,2015-2019,12299,1,429,0.16491349307150527,0.002331002331002331
Acacia saligna,Tracheophyta,2015-2019,12445,2,556,0.3163273013570362,0.0035971223021582736
Acacia saligna,Tracheophyta,2015-2019,12449,1,592,0.1566123030110044,0.0016891891891891893
Acacia saligna,Tracheophyta,2015-2019,12584,3,1181,0.4240304742309415,0.002540220152413209
Acacia saligna,Tracheophyta,2015-2019,12825,1,598,0.156365769352528,0.0016722408026755853
Acacia saligna,Tracheophyta,2020-2024,2098,1,988,0.14499700173963076,0.0010121457489878543
Acacia saligna,Tracheophyta,2020-2024,2883,1,2755,0.1262381495758878,3.629764065335753e-4
Acacia saligna,Tracheophyta,2020-2024,4982,1,143,0.20121480219092233,0.006993006993006993
Acacia saligna,Tracheophyta,2020-2024,5020,1,2878,0.12554615258964805,3.4746351633078526e-4
Acacia saligna,Tracheophyta,2020-2024,5463,1,1473,0.1370663805673478,6.788866259334691e-4
Acacia saligna,Tracheophyta,2020-2024,5733,1,251,0.18085049725270286,0.00398406374501992
Acacia saligna,Tracheophyta,2020-2024,5734,1,187,0.1909693656682039,0.0053475935828877
Acacia saligna,Tracheophyta,2020-2024,5835,1,3285,0.12349602986485207,3.0441400304414006e-4
Acacia saligna,Tracheophyta,2020-2024,5869,2,1235,0.2809132519816523,0.0016194331983805667
Acacia saligna,Tracheophyta,2020-2024,5969,1,1670,0.1347495052027505,5.988023952095808e-4
Acacia saligna,Tracheophyta,2020-2024,6004,1,24,0.31066746727980593,0.041666666666666664
Acacia saligna,Tracheophyta,2020-2024,6005,6,444,0.9839171716138229,0.013513513513513514
Acacia saligna,Tracheophyta,2020-2024,6140,2,263,0.35868333139401665,0.0076045627376425855
Acacia saligna,Tracheophyta,2020-2024,6237,1,1833,0.1330803980172792,5.455537370430987e-4
Acacia saligna,Tracheophyta,2020-2024,6371,8,14666,0.8339105252637512,5.454793399699986e-4
Acacia saligna,Tracheophyta,2020-2024,6412,1,414,0.16588483704660195,0.0024154589371980675
Acacia saligna,Tracheophyta,2020-2024,6501,1,1123,0.14235586655856344,8.904719501335708e-4
Acacia saligna,Tracheophyta,2020-2024,6505,3,6307,0.3428738379492539,4.756619628983669e-4
Acacia saligna,Tracheophyta,2020-2024,6506,1,5552,0.11598111157781876,1.8011527377521613e-4
Acacia saligna,Tracheophyta,2020-2024,6632,1,556,0.1581636506785181,0.0017985611510791368
Acacia saligna,Tracheophyta,2020-2024,6636,1,2274,0.12937053561713804,4.3975373790677223e-4
Acacia saligna,Tracheophyta,2020-2024,6770,1,670,0.1536388799411723,0.0014925373134328358
Acacia saligna,Tracheophyta,2020-2024,6816,5,616,0.7782259811672745,0.008116883116883116
Acacia saligna,Tracheophyta,2020-2024,6953,1,658,0.1540660289541429,0.001519756838905775
Acacia saligna,Tracheophyta,2020-2024,7036,2,625,0.31059033671719904,0.0032
Acacia saligna,Tracheophyta,2020-2024,7087,1,1333,0.13896730453967296,7.501875468867217e-4
Acacia saligna,Tracheophyta,2020-2024,7175,2,322,0.34616136245533735,0.006211180124223602
Acacia saligna,Tracheophyta,2020-2024,7222,1,1477,0.13701548563999755,6.770480704129993e-4
Acacia saligna,Tracheophyta,2020-2024,7493,2,1461,0.2744402549376247,0.0013689253935660506
Acacia saligna,Tracheophyta,2020-2024,7632,4,1174,0.5658490230716618,0.0034071550255536627
Acacia saligna,Tracheophyta,2020-2024,7633,1,548,0.15852637831706057,0.0018248175182481751
Acacia saligna,Tracheophyta,2020-2024,7634,1,116,0.20998813014637793,0.008620689655172414
Acacia saligna,Tracheophyta,2020-2024,7764,3,3284,0.37050201609840594,9.135200974421437e-4
Acacia saligna,Tracheophyta,2020-2024,7765,2,6562,0.22755191551524334,3.0478512648582747e-4
Acacia saligna,Tracheophyta,2020-2024,7766,2,4663,0.23675282903517536,4.289084280506112e-4
Acacia saligna,Tracheophyta,2020-2024,7767,3,2614,0.38124191293257675,0.0011476664116296864
Acacia saligna,Tracheophyta,2020-2024,7768,1,630,0.15510354577870902,0.0015873015873015873
Acacia saligna,Tracheophyta,2020-2024,7901,5,4812,0.58968690421813,0.0010390689941812137
Acacia saligna,Tracheophyta,2020-2024,7902,18,8695,1.9844291920434405,0.0020701552616446232
Acacia saligna,Tracheophyta,2020-2024,7903,6,11264,0.6431243252152359,5.326704545454545e-4
Acacia saligna,Tracheophyta,2020-2024,7905,1,478,0.16202989503727858,0.0020920502092050207
Acacia saligna,Tracheophyta,2020-2024,7984,2,2683,0.25332285173937463,7.454342154304882e-4
Acacia saligna,Tracheophyta,2020-2024,8038,23,3146,2.85565121498002,0.007310870947234584
Acacia saligna,Tracheophyta,2020-2024,8039,12,4153,1.4402603406924943,0.002889477486154587
Acacia saligna,Tracheophyta,2020-2024,8040,3,1081,0.4293954716427156,0.0027752081406105457
Acacia saligna,Tracheophyta,2020-2024,8118,1,874,0.1476183865156667,0.0011441647597254005
Acacia saligna,Tracheophyta,2020-2024,8119,1,2583,0.12727352087099064,3.8714672861014324e-4
Acacia saligna,Tracheophyta,2020-2024,8174,7,1028,1.0091773527621535,0.006809338521400778
Acacia saligna,Tracheophyta,2020-2024,8175,1,1718,0.13423723306958688,5.820721769499418e-4
Acacia saligna,Tracheophyta,2020-2024,8176,1,2131,0.13046627968798877,4.692632566870014e-4
Acacia saligna,Tracheophyta,2020-2024,8178,1,169,0.19471169132843705,0.005917159763313609
Acacia saligna,Tracheophyta,2020-2024,8310,3,2130,0.3914227975331739,0.0014084507042253522
Acacia saligna,Tracheophyta,2020-2024,8312,8,2152,1.0423972273207598,0.0037174721189591076
Acacia saligna,Tracheophyta,2020-2024,8313,10,1773,1.3367210902362776,0.0056401579244218835
Acacia saligna,Tracheophyta,2020-2024,8389,1,1388,0.1381914187041667,7.204610951008645e-4
Acacia saligna,Tracheophyta,2020-2024,8449,3,385,0.5037075080963079,0.007792207792207792
Acacia saligna,Tracheophyta,2020-2024,8524,1,916,0.1466037595899649,0.001091703056768559
Acacia saligna,Tracheophyta,2020-2024,8525,4,1060,0.5741379168892944,0.0037735849056603774
Acacia saligna,Tracheophyta,2020-2024,8585,2,148,0.3996845445011454,0.013513513513513514
Acacia saligna,Tracheophyta,2020-2024,8600,2,463,0.3257390237532759,0.004319654427645789
Acacia saligna,Tracheophyta,2020-2024,8658,2,1087,0.2860372451612702,0.0018399264029438822
Acacia saligna,Tracheophyta,2020-2024,8659,1,3402,0.12296473875895274,2.9394473838918284e-4
Acacia saligna,Tracheophyta,2020-2024,8689,4,1550,0.5444654623302728,0.0025806451612903226
Acacia saligna,Tracheophyta,2020-2024,8721,15,127,3.091489373333493,0.11811023622047244
Acacia saligna,Tracheophyta,2020-2024,8794,1,1850,0.1329171906533171,5.405405405405405e-4
Acacia saligna,Tracheophyta,2020-2024,8795,6,7652,0.6709268278737268,7.841087297438578e-4
